id,user_id,transaction_detail,total_coins,coins,created_at,updated_at,category
778,93,"Coins removed for the late submission of Convert the Tasks Using a Framework task",725,-50,"2022-04-04 03:00:02","2022-04-04 03:00:02",ptd
779,94,"Coins removed for the late submission of Convert the Tasks Using a Framework task",660,-50,"2022-04-04 03:00:02","2022-04-04 03:00:02",ptd
780,96,"Coins removed for the late submission of Convert the Tasks Using a Framework task",275,-50,"2022-04-04 03:00:02","2022-04-04 03:00:02",ptd
781,97,"Coins removed for the late submission of Convert the Tasks Using a Framework task",630,-50,"2022-04-04 03:00:02","2022-04-04 03:00:02",ptd
782,90,"Coins removed for the late submission of Convert the Tasks Using a Framework task",685,-50,"2022-04-05 03:00:01","2022-04-05 03:00:01",ptd
783,91,"Coins removed for the late submission of Convert the Tasks Using a Framework task",465,-50,"2022-04-05 03:00:01","2022-04-05 03:00:01",ptd
784,92,"Coins removed for the late submission of Convert the Tasks Using a Framework task",380,-50,"2022-04-05 03:00:01","2022-04-05 03:00:01",ptd
785,93,"Coins removed for the late submission of Convert the Tasks Using a Framework task",675,-50,"2022-04-05 03:00:01","2022-04-05 03:00:01",ptd
786,94,"Coins removed for the late submission of Convert the Tasks Using a Framework task",610,-50,"2022-04-05 03:00:01","2022-04-05 03:00:01",ptd
787,96,"Coins removed for the late submission of Convert the Tasks Using a Framework task",225,-50,"2022-04-05 03:00:01","2022-04-05 03:00:01",ptd
788,97,"Coins removed for the late submission of Convert the Tasks Using a Framework task",580,-50,"2022-04-05 03:00:02","2022-04-05 03:00:02",ptd
789,51,"You have earned 15 coins for sharing an update on LinkedIn.",970,15,"2022-04-05 13:44:26","2022-04-05 13:44:26",li
790,96,"You have earned 20 coins for sharing an update on LinkedIn.",245,20,"2022-04-05 13:44:39","2022-04-05 13:44:39",li
791,96,"You have earned 25 coins for sharing an update on Twitter.",270,25,"2022-04-05 13:44:55","2022-04-05 13:44:55",tw
792,75,"You have earned 20 coins for sharing an update on LinkedIn.",1030,20,"2022-04-05 13:45:08","2022-04-05 13:45:08",li
793,75,"You have earned 25 coins for sharing an update on Twitter.",1055,25,"2022-04-05 13:45:24","2022-04-05 13:45:24",tw
794,75,"You have earned 15 coins for sharing an update on LinkedIn.",1070,15,"2022-04-13 21:23:39","2022-04-13 21:23:39",li
795,75,"You have earned 30 coins for sharing an update on LinkedIn.",1100,30,"2022-04-13 21:23:51","2022-04-13 21:23:51",li
796,75,"You have earned 25 coins for sharing an update on Twitter.",1125,25,"2022-04-13 21:24:05","2022-04-13 21:24:05",tw
797,13,"You have earned 20 coins for Group Discussion",10,20,"2022-04-15 11:13:38","2022-04-15 11:13:38",cmp-gd
798,13,"You have earned 20 coins for Group Discussion",30,20,"2022-04-15 11:13:38","2022-04-15 11:13:38",cmp-gd
799,13,"You are granted 50 coins as compensation for task submission on time",80,50,"2022-04-15 11:57:04","2022-04-15 11:57:04",cms-tot
800,100,"You are granted 50 coins as compensation for task submission on time",555,50,"2022-04-15 11:58:10","2022-04-15 11:58:10",cms-tot
801,101,"You are granted 50 coins as compensation for task submission on time",185,50,"2022-04-15 11:58:10","2022-04-15 11:58:10",cms-tot
802,102,"You are granted 50 coins as compensation for task submission on time",380,50,"2022-04-15 11:58:10","2022-04-15 11:58:10",cms-tot
803,103,"You are granted 50 coins as compensation for task submission on time",200,50,"2022-04-15 11:58:11","2022-04-15 11:58:11",cms-tot
804,104,"You are granted 50 coins as compensation for task submission on time",-240,50,"2022-04-15 11:58:11","2022-04-15 11:58:11",cms-tot
805,105,"You are granted 50 coins as compensation for task submission on time",280,50,"2022-04-15 11:58:11","2022-04-15 11:58:11",cms-tot
806,106,"You are granted 50 coins as compensation for task submission on time",210,50,"2022-04-15 11:58:11","2022-04-15 11:58:11",cms-tot
807,100,"You are granted 50 coins as compensation for task submission on time",605,50,"2022-04-15 11:58:44","2022-04-15 11:58:44",cms-tot
808,101,"You are granted 50 coins as compensation for task submission on time",235,50,"2022-04-15 11:58:44","2022-04-15 11:58:44",cms-tot
809,102,"You are granted 50 coins as compensation for task submission on time",430,50,"2022-04-15 11:58:44","2022-04-15 11:58:44",cms-tot
810,103,"You are granted 50 coins as compensation for task submission on time",250,50,"2022-04-15 11:58:44","2022-04-15 11:58:44",cms-tot
811,105,"You are granted 50 coins as compensation for task submission on time",330,50,"2022-04-15 11:58:44","2022-04-15 11:58:44",cms-tot
812,106,"You are granted 50 coins as compensation for task submission on time",260,50,"2022-04-15 11:58:44","2022-04-15 11:58:44",cms-tot
813,88,"You have earned 20 coins for Group Discussion on April 6,2022",930,20,"2022-04-15 12:03:37","2022-04-15 12:03:37",cmp-gd
814,90,"You have earned 20 coins for Group Discussion on April 6,2022",705,20,"2022-04-15 12:03:37","2022-04-15 12:03:37",cmp-gd
815,91,"You have earned 20 coins for Group Discussion on April 6,2022",485,20,"2022-04-15 12:03:37","2022-04-15 12:03:37",cmp-gd
816,93,"You have earned 20 coins for Group Discussion on April 6,2022",695,20,"2022-04-15 12:03:37","2022-04-15 12:03:37",cmp-gd
817,94,"You have earned 20 coins for Group Discussion on April 6,2022",630,20,"2022-04-15 12:03:37","2022-04-15 12:03:37",cmp-gd
818,96,"You have earned 20 coins for Group Discussion on April 6,2022",290,20,"2022-04-15 12:03:37","2022-04-15 12:03:37",cmp-gd
819,97,"You have earned 20 coins for Group Discussion on April 6,2022",600,20,"2022-04-15 12:03:37","2022-04-15 12:03:37",cmp-gd
820,100,"You have earned 20 coins for Group Discussion on Crypto Currency",625,20,"2022-04-15 13:54:35","2022-04-15 13:54:35",cmp-gd
821,101,"You have earned 20 coins for Group Discussion on Crypto Currency",255,20,"2022-04-15 13:54:35","2022-04-15 13:54:35",cmp-gd
822,102,"You have earned 20 coins for Group Discussion on Crypto Currency",450,20,"2022-04-15 13:54:36","2022-04-15 13:54:36",cmp-gd
823,103,"You have earned 20 coins for Group Discussion on Crypto Currency",270,20,"2022-04-15 13:54:36","2022-04-15 13:54:36",cmp-gd
824,104,"You have earned 20 coins for Group Discussion on Crypto Currency",-220,20,"2022-04-15 13:54:36","2022-04-15 13:54:36",cmp-gd
825,105,"You have earned 20 coins for Group Discussion on Crypto Currency",350,20,"2022-04-15 13:54:36","2022-04-15 13:54:36",cmp-gd
826,106,"You have earned 20 coins for Group Discussion on Crypto Currency",280,20,"2022-04-15 13:54:36","2022-04-15 13:54:36",cmp-gd
827,31,"You have earned 20 coins for Group Discussion on Crypto Currency",190,20,"2022-04-15 13:54:36","2022-04-15 13:54:36",cmp-gd
828,59,"You have earned 20 coins for Group Discussion on Crypto Currency",475,20,"2022-04-15 13:54:36","2022-04-15 13:54:36",cmp-gd
829,75,"You have earned 20 coins for Group Discussion on Crypto Currency",1145,20,"2022-04-15 13:54:37","2022-04-15 13:54:37",cmp-gd
830,93,"You have earned 20 coins for Group Discussion on Exams and Goals",715,20,"2022-04-15 14:01:29","2022-04-15 14:01:29",cmp-gd
831,92,"You have earned 20 coins for Group Discussion on Exams and Goals",400,20,"2022-04-15 14:01:29","2022-04-15 14:01:29",cmp-gd
832,103,"You have earned 20 coins for Group Discussion on Exams and Goals",290,20,"2022-04-15 14:01:29","2022-04-15 14:01:29",cmp-gd
833,52,"You have earned 20 coins for Group Discussion on Exams and Goals",10,20,"2022-04-15 14:01:29","2022-04-15 14:01:29",cmp-gd
834,90,"You have earned 20 coins for Group Discussion on Exams and Goals",725,20,"2022-04-15 14:01:30","2022-04-15 14:01:30",cmp-gd
835,95,"You have earned 20 coins for Group Discussion on Exams and Goals",-1030,20,"2022-04-15 14:01:30","2022-04-15 14:01:30",cmp-gd
836,32,"You have earned 20 coins for Group Discussion on Exams and Goals",1795,20,"2022-04-15 14:01:30","2022-04-15 14:01:30",cmp-gd
837,43,"You have earned 20 coins for Group Discussion on Exams and Goals",885,20,"2022-04-15 14:01:30","2022-04-15 14:01:30",cmp-gd
838,96,"You have earned 20 coins for Group Discussion on Exams and Goals",310,20,"2022-04-15 14:01:30","2022-04-15 14:01:30",cmp-gd
839,97,"You have earned 20 coins for Group Discussion on Exams and Goals",620,20,"2022-04-15 14:01:30","2022-04-15 14:01:30",cmp-gd
840,88,"You have earned 20 coins for Group Discussion on Exams and Goals",950,20,"2022-04-15 14:01:30","2022-04-15 14:01:30",cmp-gd
841,89,"You have earned 20 coins for Group Discussion on Exams and Goals",-5,20,"2022-04-15 14:01:30","2022-04-15 14:01:30",cmp-gd
842,73,"You have earned 20 coins for Group Discussion on Exams and Goals",450,20,"2022-04-15 14:01:31","2022-04-15 14:01:31",cmp-gd
843,59,"You have earned 20 coins for Group Discussion on Exams and Goals",495,20,"2022-04-15 14:01:31","2022-04-15 14:01:31",cmp-gd
844,75,"You have earned 20 coins for Group Discussion on Exams and Goals",1165,20,"2022-04-15 14:01:31","2022-04-15 14:01:31",cmp-gd
845,13,"You have lost - 10 coins for GD that was missed on April 6",70,-10,"2022-04-15 15:20:36","2022-04-15 15:20:36",ng-gd
846,13,"You have lost - 10 coins for GD that was missed on April 6",60,-10,"2022-04-15 15:20:37","2022-04-15 15:20:37",ng-gd
847,31,"You have lost - 10 coins for GD that was missed on April 6",180,-10,"2022-04-15 15:25:33","2022-04-15 15:25:33",ng-gd
848,59,"You have lost - 10 coins for GD that was missed on April 6",485,-10,"2022-04-15 15:25:33","2022-04-15 15:25:33",ng-gd
849,75,"You have lost - 10 coins for GD that was missed on April 6",1155,-10,"2022-04-15 15:25:33","2022-04-15 15:25:33",ng-gd
850,100,"You have lost - 10 coins for GD that was missed on April 6",615,-10,"2022-04-15 15:25:33","2022-04-15 15:25:33",ng-gd
851,101,"You have lost - 10 coins for GD that was missed on April 6",245,-10,"2022-04-15 15:25:34","2022-04-15 15:25:34",ng-gd
852,102,"You have lost - 10 coins for GD that was missed on April 6",440,-10,"2022-04-15 15:25:34","2022-04-15 15:25:34",ng-gd
853,103,"You have lost - 10 coins for GD that was missed on April 6",280,-10,"2022-04-15 15:25:34","2022-04-15 15:25:34",ng-gd
854,104,"You have lost - 10 coins for GD that was missed on April 6",-230,-10,"2022-04-15 15:25:34","2022-04-15 15:25:34",ng-gd
855,105,"You have lost - 10 coins for GD that was missed on April 6",340,-10,"2022-04-15 15:25:34","2022-04-15 15:25:34",ng-gd
856,106,"You have lost - 10 coins for GD that was missed on April 6",270,-10,"2022-04-15 15:25:34","2022-04-15 15:25:34",ng-gd
857,100,"You have lost - 10 coins for GD that was missed on April 13",605,-10,"2022-04-15 15:26:43","2022-04-15 15:26:43",ng-gd
858,101,"You have lost - 10 coins for GD that was missed on April 13",235,-10,"2022-04-15 15:26:43","2022-04-15 15:26:43",ng-gd
859,102,"You have lost - 10 coins for GD that was missed on April 13",430,-10,"2022-04-15 15:26:44","2022-04-15 15:26:44",ng-gd
860,103,"You have lost - 10 coins for GD that was missed on April 13",270,-10,"2022-04-15 15:26:44","2022-04-15 15:26:44",ng-gd
861,104,"You have lost - 10 coins for GD that was missed on April 13",-240,-10,"2022-04-15 15:26:44","2022-04-15 15:26:44",ng-gd
862,105,"You have lost - 10 coins for GD that was missed on April 13",330,-10,"2022-04-15 15:26:44","2022-04-15 15:26:44",ng-gd
863,106,"You have lost - 10 coins for GD that was missed on April 13",260,-10,"2022-04-15 15:26:44","2022-04-15 15:26:44",ng-gd
864,59,"You have earned 30 coins for Group Discussion on Self Learing",515,30,"2022-04-15 15:34:41","2022-04-15 15:34:41",cmp-gd
865,69,"You have earned 30 coins for Group Discussion on Self Learing",430,30,"2022-04-15 15:34:41","2022-04-15 15:34:41",cmp-gd
866,70,"You have earned 30 coins for Group Discussion on Self Learing",30,30,"2022-04-15 15:34:41","2022-04-15 15:34:41",cmp-gd
867,75,"You have earned 30 coins for Group Discussion on Self Learing",1185,30,"2022-04-15 15:34:41","2022-04-15 15:34:41",cmp-gd
868,81,"You have earned 30 coins for Group Discussion on Self Learing",195,30,"2022-04-15 15:34:42","2022-04-15 15:34:42",cmp-gd
869,82,"You have earned 30 coins for Group Discussion on Self Learing",170,30,"2022-04-15 15:34:42","2022-04-15 15:34:42",cmp-gd
870,97,"You have earned 20 coins for sharing an update on LinkedIn.",640,20,"2022-04-15 22:36:00","2022-04-15 22:36:00",li
871,41,"You are granted 50 coins for being top coin earner(Linkedin) of the month Jan 2022",1315,50,"2022-04-15 22:39:42","2022-04-15 22:39:42",cmp-li
872,59,"You are granted 50 coins for being top coin earner(Linkedin) of the month Jan 2022",565,50,"2022-04-15 22:39:42","2022-04-15 22:39:42",cmp-li
873,75,"You are granted 50 coins for being top coin earner(Linkedin) of the month Jan 2022",1235,50,"2022-04-15 22:39:42","2022-04-15 22:39:42",cmp-li
874,88,"You are granted 50 coins for being top coin earner(Twitter) of the month Jan 2022",1000,50,"2022-04-15 22:41:25","2022-04-15 22:41:25",cmp-tw
875,97,"You are granted 50 coins for being top coin earner(Twitter) of the month Jan 2022",690,50,"2022-04-15 22:41:25","2022-04-15 22:41:25",cmp-tw
876,93,"You are granted 50 coins for being top coin earner(Twitter) of the month Jan 2022",765,50,"2022-04-15 22:41:26","2022-04-15 22:41:26",cmp-tw
877,90,"You are granted 50 coins for being top coin earner(Task Evaluation) of the month Jan 2022",775,50,"2022-04-15 22:42:49","2022-04-15 22:42:49",cmp-te
878,96,"You are granted 50 coins for being top coin earner(Task Evaluation) of the month Jan 2022",360,50,"2022-04-15 22:42:49","2022-04-15 22:42:49",cmp-te
879,97,"You are granted 50 coins for being top coin earner(Task Evaluation) of the month Jan 2022",740,50,"2022-04-15 22:42:49","2022-04-15 22:42:49",cmp-te
880,97,"You are granted 50 coins for being top coin earner(Task On Time) of the month Jan 2022",790,50,"2022-04-15 22:43:28","2022-04-15 22:43:28",cmp-tot
881,75,"You are granted 50 coins for being top coin earner(Linkedin) of the month Feb 2022",1285,50,"2022-04-15 22:44:32","2022-04-15 22:44:32",cmp-li
882,100,"You are granted 50 coins for being top coin earner(Linkedin) of the month Feb 2022",655,50,"2022-04-15 22:44:33","2022-04-15 22:44:33",cmp-li
883,102,"You are granted 50 coins for being top coin earner(Linkedin) of the month Feb 2022",480,50,"2022-04-15 22:44:33","2022-04-15 22:44:33",cmp-li
884,75,"You are granted 50 coins for being top coin earner(Twitter) of the month Feb 2022",1335,50,"2022-04-15 22:47:55","2022-04-15 22:47:55",cmp-tw
885,31,"You are granted 50 coins for being top coin earner(Twitter) of the month Feb 2022",230,50,"2022-04-15 22:47:55","2022-04-15 22:47:55",cmp-tw
886,88,"You are granted 50 coins for being top coin earner(Twitter) of the month Feb 2022",1050,50,"2022-04-15 22:47:55","2022-04-15 22:47:55",cmp-tw
887,88,"You are granted 50 coins for being top coin earner(Task On Time) of the month Feb 2022",1100,50,"2022-04-15 22:48:38","2022-04-15 22:48:38",cmp-tot
888,105,"You are granted 50 coins for being top coin earner(Task On Time) of the month Feb 2022",380,50,"2022-04-15 22:48:39","2022-04-15 22:48:39",cmp-tot
889,32,"You are granted 50 coins for being top coin earner(Task Evaluation) of the month Feb 2022",1845,50,"2022-04-15 22:50:31","2022-04-15 22:50:31",cmp-te
890,41,"You are granted 50 coins for being top coin earner(Task Evaluation) of the month Feb 2022",1365,50,"2022-04-15 22:50:32","2022-04-15 22:50:32",cmp-te
891,54,"You are granted 50 coins for being top coin earner(Task Evaluation) of the month Feb 2022",995,50,"2022-04-15 22:50:32","2022-04-15 22:50:32",cmp-te
892,88,"You are granted 50 coins for being top coin earner(Linkedin) of the month March 2022",1150,50,"2022-04-15 22:52:11","2022-04-15 22:52:11",cmp-li
893,100,"You are granted 50 coins for being top coin earner(Linkedin) of the month March 2022",705,50,"2022-04-15 22:52:12","2022-04-15 22:52:12",cmp-li
894,102,"You are granted 50 coins for being top coin earner(Linkedin) of the month March 2022",530,50,"2022-04-15 22:52:12","2022-04-15 22:52:12",cmp-li
895,75,"You are granted 50 coins for being top coin earner(Twitter) of the month March 2022",1385,50,"2022-04-15 22:52:50","2022-04-15 22:52:50",cmp-tw
896,88,"You are granted 50 coins for being top coin earner(Twitter) of the month March 2022",1200,50,"2022-04-15 22:52:50","2022-04-15 22:52:50",cmp-tw
897,90,"You are granted 50 coins for being top coin earner(Twitter) of the month March 2022",825,50,"2022-04-15 22:52:51","2022-04-15 22:52:51",cmp-tw
898,102,"You are granted 50 coins for being top coin earner(Task Evaluation) of the month March 2022",580,50,"2022-04-15 22:53:46","2022-04-15 22:53:46",cmp-te
899,105,"You are granted 50 coins for being top coin earner(Task Evaluation) of the month March 2022",430,50,"2022-04-15 22:53:46","2022-04-15 22:53:46",cmp-te
900,106,"You are granted 50 coins for being top coin earner(Task Evaluation) of the month March 2022",310,50,"2022-04-15 22:53:46","2022-04-15 22:53:46",cmp-te
901,89,"You have lost - 50 coins for too long coin feature suspension",-55,-50,"2022-04-15 22:57:32","2022-04-15 22:57:32",ng-flag
902,90,"You have lost - 50 coins for too long coin feature suspension",775,-50,"2022-04-15 22:57:32","2022-04-15 22:57:32",ng-flag
903,91,"You have lost - 50 coins for too long coin feature suspension",435,-50,"2022-04-15 22:57:32","2022-04-15 22:57:32",ng-flag
904,92,"You have lost - 50 coins for too long coin feature suspension",350,-50,"2022-04-15 22:57:33","2022-04-15 22:57:33",ng-flag
905,93,"You have lost - 50 coins for too long coin feature suspension",715,-50,"2022-04-15 22:57:33","2022-04-15 22:57:33",ng-flag
906,94,"You have lost - 50 coins for too long coin feature suspension",580,-50,"2022-04-15 22:57:33","2022-04-15 22:57:33",ng-flag
907,96,"You have lost - 50 coins for too long coin feature suspension",310,-50,"2022-04-15 22:57:33","2022-04-15 22:57:33",ng-flag
908,97,"You have lost - 50 coins for too long coin feature suspension",740,-50,"2022-04-15 22:57:33","2022-04-15 22:57:33",ng-flag
909,98,"You have lost - 50 coins for too long coin feature suspension",-195,-50,"2022-04-15 22:57:33","2022-04-15 22:57:33",ng-flag
910,32,"You have earned 30 coins for sharing an update on LinkedIn.",1875,30,"2022-04-17 19:55:04","2022-04-17 19:55:04",li
911,100,"You have earned 30 coins for sharing an update on LinkedIn.",735,30,"2022-04-18 21:56:05","2022-04-18 21:56:05",li
912,105,"You have earned 20 coins for sharing an update on LinkedIn.",450,20,"2022-04-18 22:22:14","2022-04-18 22:22:14",li
913,73,"You have earned 30 coins for sharing an update on LinkedIn.",480,30,"2022-04-18 22:22:34","2022-04-18 22:22:34",li
914,96," Hey Friend, good you got 20 coins for the 10 Simple Javascript Projects",330,20,"2022-04-19 01:37:12","2022-04-19 01:37:12",te
915,90," Hey Friend, good you got 20 coins for the 10 Simple Javascript Projects",795,20,"2022-04-19 01:37:37","2022-04-19 01:37:37",te
916,100,"Coins removed for the late submission of 10 Simple Javascript Projects task",725,-10,"2022-04-19 03:00:02","2022-04-19 03:00:02",ptd
917,101,"Coins removed for the late submission of 10 Simple Javascript Projects task",225,-10,"2022-04-19 03:00:02","2022-04-19 03:00:02",ptd
918,102,"Coins removed for the late submission of 10 Simple Javascript Projects task",570,-10,"2022-04-19 03:00:02","2022-04-19 03:00:02",ptd
919,105,"Coins removed for the late submission of 10 Simple Javascript Projects task",440,-10,"2022-04-19 03:00:02","2022-04-19 03:00:02",ptd
920,31,"You have earned 15 coins for sharing an update on LinkedIn.",245,15,"2022-04-20 00:09:08","2022-04-20 00:09:08",li
921,31,"You have earned 25 coins for sharing an update on Twitter.",270,25,"2022-04-20 00:09:29","2022-04-20 00:09:29",tw
922,31,"You have earned 20 coins for sharing an update on LinkedIn.",290,20,"2022-04-20 00:09:51","2022-04-20 00:09:51",li
923,100,"Coins removed for the late submission of 10 Simple Javascript Projects task",715,-10,"2022-04-20 03:00:01","2022-04-20 03:00:01",ptd
924,101,"Coins removed for the late submission of 10 Simple Javascript Projects task",215,-10,"2022-04-20 03:00:01","2022-04-20 03:00:01",ptd
925,102,"Coins removed for the late submission of 10 Simple Javascript Projects task",560,-10,"2022-04-20 03:00:02","2022-04-20 03:00:02",ptd
926,100,"You have earned 20 coins for Group Discussion on Industrial Revolutions",735,20,"2022-04-20 23:01:24","2022-04-20 23:01:24",cmp-gd
927,101,"You have earned 20 coins for Group Discussion on Industrial Revolutions",235,20,"2022-04-20 23:01:24","2022-04-20 23:01:24",cmp-gd
928,102,"You have earned 20 coins for Group Discussion on Industrial Revolutions",580,20,"2022-04-20 23:01:24","2022-04-20 23:01:24",cmp-gd
929,103,"You have earned 20 coins for Group Discussion on Industrial Revolutions",290,20,"2022-04-20 23:01:25","2022-04-20 23:01:25",cmp-gd
930,59,"You have earned 20 coins for Group Discussion on Industrial Revolutions",585,20,"2022-04-20 23:01:25","2022-04-20 23:01:25",cmp-gd
931,105,"You have lost - 10 coins for GD that was missed on April 20",430,-10,"2022-04-20 23:03:49","2022-04-20 23:03:49",ng-gd
932,106,"You have lost - 10 coins for GD that was missed on April 20",300,-10,"2022-04-20 23:03:49","2022-04-20 23:03:49",ng-gd
933,104,"You have lost - 10 coins for GD that was missed on April 20",-250,-10,"2022-04-20 23:03:50","2022-04-20 23:03:50",ng-gd
934,75,"You have lost - 10 coins for GD that was missed on April 20",1375,-10,"2022-04-20 23:03:50","2022-04-20 23:03:50",ng-gd
935,31,"You have lost - 10 coins for GD that was missed on April 20",280,-10,"2022-04-20 23:03:50","2022-04-20 23:03:50",ng-gd
936,93,"You have earned 30 coins for sharing an update on LinkedIn.",745,30,"2022-04-21 00:29:25","2022-04-21 00:29:25",li
937,93,"You have earned 25 coins for sharing an update on Twitter.",770,25,"2022-04-21 00:29:44","2022-04-21 00:29:44",tw
938,103,"You have earned 20 coins for sharing an update on LinkedIn.",310,20,"2022-04-21 00:30:04","2022-04-21 00:30:04",li
939,100,"Coins removed for the late submission of 10 Simple Javascript Projects task",725,-10,"2022-04-21 03:00:02","2022-04-21 03:00:02",ptd
940,101,"Coins removed for the late submission of 10 Simple Javascript Projects task",225,-10,"2022-04-21 03:00:02","2022-04-21 03:00:02",ptd
941,102,"Coins removed for the late submission of 10 Simple Javascript Projects task",570,-10,"2022-04-21 03:00:02","2022-04-21 03:00:02",ptd
942,51,"You have earned 15 coins for sharing an update on LinkedIn.",985,15,"2022-04-21 23:15:06","2022-04-21 23:15:06",li
943,101,"You have earned 20 coins for sharing an update on LinkedIn.",245,20,"2022-04-21 23:15:40","2022-04-21 23:15:40",li
944,100,"Coins removed for the late submission of 10 Simple Javascript Projects task",715,-10,"2022-04-22 03:00:02","2022-04-22 03:00:02",ptd
945,101,"Coins removed for the late submission of 10 Simple Javascript Projects task",235,-10,"2022-04-22 03:00:02","2022-04-22 03:00:02",ptd
946,102,"Coins removed for the late submission of 10 Simple Javascript Projects task",560,-10,"2022-04-22 03:00:02","2022-04-22 03:00:02",ptd
947,100,"Coins removed for the late submission of 10 Simple Javascript Projects task",695,-20,"2022-04-23 03:00:02","2022-04-23 03:00:02",ptd
948,101,"Coins removed for the late submission of 10 Simple Javascript Projects task",215,-20,"2022-04-23 03:00:02","2022-04-23 03:00:02",ptd
949,102,"Coins removed for the late submission of 10 Simple Javascript Projects task",540,-20,"2022-04-23 03:00:02","2022-04-23 03:00:02",ptd
950,75,"You have earned 20 coins for sharing an update on LinkedIn.",1395,20,"2022-04-23 21:19:08","2022-04-23 21:19:08",li
951,75,"You have earned 25 coins for sharing an update on Twitter.",1420,25,"2022-04-23 21:19:20","2022-04-23 21:19:20",tw
952,51,"You have earned 15 coins for sharing an update on LinkedIn.",1000,15,"2022-04-23 21:19:34","2022-04-23 21:19:34",li
953,31,"You have earned 25 coins for sharing an update on Twitter.",305,25,"2022-04-23 21:19:49","2022-04-23 21:19:49",tw
954,31,"You have earned 20 coins for sharing an update on LinkedIn.",325,20,"2022-04-23 21:20:10","2022-04-23 21:20:10",li
955,100,"Coins removed for the late submission of 10 Simple Javascript Projects task",675,-20,"2022-04-24 03:00:01","2022-04-24 03:00:01",ptd
956,101,"Coins removed for the late submission of 10 Simple Javascript Projects task",195,-20,"2022-04-24 03:00:01","2022-04-24 03:00:01",ptd
957,102,"Coins removed for the late submission of 10 Simple Javascript Projects task",520,-20,"2022-04-24 03:00:02","2022-04-24 03:00:02",ptd
958,100,"Coins removed for the late submission of 10 Simple Javascript Projects task",645,-30,"2022-04-25 03:00:01","2022-04-25 03:00:01",ptd
959,101,"Coins removed for the late submission of 10 Simple Javascript Projects task",165,-30,"2022-04-25 03:00:02","2022-04-25 03:00:02",ptd
960,102,"Coins removed for the late submission of 10 Simple Javascript Projects task",490,-30,"2022-04-25 03:00:02","2022-04-25 03:00:02",ptd
961,100,"Coins removed for the late submission of 10 Simple Javascript Projects task",595,-50,"2022-04-26 03:00:01","2022-04-26 03:00:01",ptd
962,101,"Coins removed for the late submission of 10 Simple Javascript Projects task",115,-50,"2022-04-26 03:00:01","2022-04-26 03:00:01",ptd
963,102,"Coins removed for the late submission of 10 Simple Javascript Projects task",440,-50,"2022-04-26 03:00:01","2022-04-26 03:00:01",ptd
964,100,"Coins removed for the late submission of 10 Simple Javascript Projects task",545,-50,"2022-04-27 03:00:02","2022-04-27 03:00:02",ptd
965,101,"Coins removed for the late submission of 10 Simple Javascript Projects task",65,-50,"2022-04-27 03:00:02","2022-04-27 03:00:02",ptd
966,102,"Coins removed for the late submission of 10 Simple Javascript Projects task",390,-50,"2022-04-27 03:00:02","2022-04-27 03:00:02",ptd
967,100,"Coins removed for the late submission of 10 Simple Javascript Projects task",495,-50,"2022-04-28 03:00:01","2022-04-28 03:00:01",ptd
968,101,"Coins removed for the late submission of 10 Simple Javascript Projects task",15,-50,"2022-04-28 03:00:02","2022-04-28 03:00:02",ptd
969,102,"Coins removed for the late submission of 10 Simple Javascript Projects task",340,-50,"2022-04-28 03:00:02","2022-04-28 03:00:02",ptd
970,31,"You have earned 25 coins for sharing an update on Twitter.",350,25,"2022-04-28 22:58:00","2022-04-28 22:58:00",tw
971,91,"You have earned 20 coins for sharing an update on LinkedIn.",455,20,"2022-04-28 22:58:19","2022-04-28 22:58:19",li
972,51,"You have earned 15 coins for sharing an update on LinkedIn.",1015,15,"2022-04-28 22:58:31","2022-04-28 22:58:31",li
973,31,"You have earned 25 coins for sharing an update on Twitter.",375,25,"2022-04-28 22:58:44","2022-04-28 22:58:44",tw
974,31,"You have earned 15 coins for sharing an update on LinkedIn.",390,15,"2022-04-28 22:58:56","2022-04-28 22:58:56",li
975,90,"You have earned 15 coins for sharing an update on LinkedIn.",810,15,"2022-04-28 22:59:06","2022-04-28 22:59:06",li
976,96,"You have earned 15 coins for sharing an update on LinkedIn.",345,15,"2022-04-28 22:59:20","2022-04-28 22:59:20",li
977,97,"You have earned 15 coins for sharing an update on LinkedIn.",755,15,"2022-04-28 22:59:30","2022-04-28 22:59:30",li
978,97,"You have earned 15 coins for sharing an update on LinkedIn.",770,15,"2022-04-28 22:59:39","2022-04-28 22:59:39",li
979,51,"You have earned 15 coins for sharing an update on LinkedIn.",1030,15,"2022-04-28 23:00:03","2022-04-28 23:00:03",li
980,31,"You have earned 25 coins for sharing an update on Twitter.",415,25,"2022-04-28 23:00:22","2022-04-28 23:00:22",tw
981,51,"You have earned 15 coins for sharing an update on LinkedIn.",1045,15,"2022-04-28 23:00:34","2022-04-28 23:00:34",li
982,101,"Coins removed for the late submission of 10 Simple Javascript Projects task",-35,-50,"2022-04-29 03:00:01","2022-04-29 03:00:01",ptd
983,102,"Coins removed for the late submission of 10 Simple Javascript Projects task",290,-50,"2022-04-29 03:00:01","2022-04-29 03:00:01",ptd
984,51,"You have earned 15 coins for sharing an update on LinkedIn.",1060,15,"2022-04-29 09:48:16","2022-04-29 09:48:16",li
985,103," Hey Friend, good you got 10 coins for the 10 Simple Javascript Projects",320,10,"2022-04-30 00:04:41","2022-04-30 00:04:41",te
